1,0,0,0
0,1,0,0
0,0,1,0
0,0,0,1
0,0,0,1
0,0,1,0
0,1,0,0
1,0,0,0
1,0,0,0
0,1,0,0
0,0,1,0
0,1.01942,-0.000388581,-0.0344388
1.10328,0.000323593,-0.0166052,0.041061
-0.00914269,0.0138281,0.992891,0.000341615
-0.390693,1.03087,-0.0193948,0.00682076
0.735141,-0.0163434,1.00932,0
-0.0605594,1.01853,-0.00409208,-0.0318821
1.1053,-0.00376799,0.00925076,-0.00112553
-0.00888349,0.0410887,1.01763,-0.0480969
-0.376613,1.02378,-0.043135,-0.0769518
1.1526,-0.0555884,0.999429,-0.00452623
